FIPS,State,County,PCT_SNAP12,PCT_SNAP17,PCH_SNAP_12_17,PC_SNAPBEN12,PC_SNAPBEN17,PCH_PC_SNAPBEN_12_17
29203,MO,Shannon,15.73711714,12.41374326,-3.323373876,29.68337822,23.17452621,-21.92759895
29205,MO,Shelby,15.73711714,12.41374326,-3.323373876,15.06621647,10.96163464,-27.2436142
29207,MO,Stoddard,15.73711714,12.41374326,-3.323373876,22.04780769,18.86626434,-14.43020248
29209,MO,Stone,15.73711714,12.41374326,-3.323373876,18.24762154,11.74853039,-35.61610031
29211,MO,Sullivan,15.73711714,12.41374326,-3.323373876,18.25578499,13.72612,-24.81221771
29213,MO,Taney,15.73711714,12.41374326,-3.323373876,23.16215324,16.06148148,-30.6563549
29215,MO,Texas,15.73711714,12.41374326,-3.323373876,22.52330971,16.97428894,-24.63679123
29217,MO,Vernon,15.73711714,12.41374326,-3.323373876,20.95251846,17.15026665,-18.14699173
29219,MO,Warren,15.73711714,12.41374326,-3.323373876,19.52511978,13.67352295,-29.9695816
29221,MO,Washington,15.73711714,12.41374326,-3.323373876,37.05955887,24.87144661,-32.88790512
29223,MO,Wayne,15.73711714,12.41374326,-3.323373876,27.50404358,22.50676918,-18.16923523
29225,MO,Webster,15.73711714,12.41374326,-3.323373876,17.39775658,13.1945343,-24.15956497
29227,MO,Worth,15.73711714,12.41374326,-3.323373876,10.57184029,10.04699421,-4.964566708
29229,MO,Wright,15.73711714,12.41374326,-3.323373876,32.58808136,23.36206436,-28.31101608
29510,MO,St. Louis,15.73711714,12.41374326,-3.323373876,48.02763748,33.03863907,-31.20911026
30001,MT,Beaverhead,12.54318956,11.5077873,-1.03540226,11.38306999,10.06995964,-11.53564358
30003,MT,Big Horn,12.54318956,11.5077873,-1.03540226,42.03216553,36.47704697,-13.21635151
30005,MT,Blaine,12.54318956,11.5077873,-1.03540226,27.60667038,24.43599701,-11.48517132
30007,MT,Broadwater,12.54318956,11.5077873,-1.03540226,10.96072674,9.490117073,-13.41708183
30009,MT,Carbon,12.54318956,11.5077873,-1.03540226,8.263443947,6.980803013,-15.52186871
30011,MT,Carter,12.54318956,11.5077873,-1.03540226,2.016709805,1.704855442,-15.46352196
30013,MT,Cascade,12.54318956,11.5077873,-1.03540226,15.13963127,13.49699116,-10.84993458
30015,MT,Chouteau,12.54318956,11.5077873,-1.03540226,5.663293839,5.189361095,-8.368499756
30017,MT,Custer,12.54318956,11.5077873,-1.03540226,9.389572144,8.425048828,-10.27228165
30019,MT,Daniels,12.54318956,11.5077873,-1.03540226,3.849765301,3.502206802,-9.028043747
30021,MT,Dawson,12.54318956,11.5077873,-1.03540226,5.715678692,5.260707855,-7.960049152
30023,MT,Deer Lodge,12.54318956,11.5077873,-1.03540226,17.09540939,15.42938709,-9.745436668
30025,MT,Fallon,12.54318956,11.5077873,-1.03540226,3.249614477,2.907942772,-10.5142231
30027,MT,Fergus,12.54318956,11.5077873,-1.03540226,8.731483459,7.852862358,-10.06267834
30029,MT,Flathead,12.54318956,11.5077873,-1.03540226,17.56464577,14.35000038,-18.30179405
30031,MT,Gallatin,12.54318956,11.5077873,-1.03540226,7.661664963,5.864483833,-23.45679665
30033,MT,Garfield,12.54318956,11.5077873,-1.03540226,3.014469385,2.577984095,-14.47967243
30035,MT,Glacier,12.54318956,11.5077873,-1.03540226,51.36460114,45.91275787,-10.6140089
30037,MT,Golden Valley,12.54318956,11.5077873,-1.03540226,8.464328766,7.603406429,-10.17118263
30039,MT,Granite,12.54318956,11.5077873,-1.03540226,7.655292988,6.179273605,-19.28103065
30041,MT,Hill,12.54318956,11.5077873,-1.03540226,24.78137016,22.00894928,-11.18752098
30043,MT,Jefferson,12.54318956,11.5077873,-1.03540226,8.976171494,7.617805958,-15.13301659
30045,MT,Judith Basin,12.54318956,11.5077873,-1.03540226,3.992016077,3.654597998,-8.45232296
30047,MT,Lake,12.54318956,11.5077873,-1.03540226,26.06787491,22.28883743,-14.49691391
30049,MT,Lewis and Clark,12.54318956,11.5077873,-1.03540226,13.4845953,11.48810482,-14.8057127
30051,MT,Liberty,12.54318956,11.5077873,-1.03540226,3.55351162,3.124570847,-12.07089806
30053,MT,Lincoln,12.54318956,11.5077873,-1.03540226,20.99373817,18.76714706,-10.60597706
30055,MT,McCone,12.54318956,11.5077873,-1.03540226,2.00980401,1.746216536,-13.11508369
30057,MT,Madison,12.54318956,11.5077873,-1.03540226,5.632393837,4.709480286,-16.38581276
30059,MT,Meagher,12.54318956,11.5077873,-1.03540226,10.55467224,9.589410782,-9.145347595
30061,MT,Mineral,12.54318956,11.5077873,-1.03540226,25.39836693,21.93497849,-13.63626385
30063,MT,Missoula,12.54318956,11.5077873,-1.03540226,18.007164,15.18563938,-15.66890049
30065,MT,Musselshell,12.54318956,11.5077873,-1.03540226,15.84256935,14.29905891,-9.742803574
30067,MT,Park,12.54318956,11.5077873,-1.03540226,13.10669231,11.14984035,-14.93017387
30069,MT,Petroleum,12.54318956,11.5077873,-1.03540226,4.90196085,4.302103043,-12.23709869
30071,MT,Phillips,12.54318956,11.5077873,-1.03540226,12.22870064,10.90474987,-10.82658577
30073,MT,Pondera,12.54318956,11.5077873,-1.03540226,19.16409302,17.64541435,-7.924604893
30075,MT,Powder River,12.54318956,11.5077873,-1.03540226,2.091652393,1.902587533,-9.039019585
30077,MT,Powell,12.54318956,11.5077873,-1.03540226,12.19081306,11.3318615,-7.045892239
30079,MT,Prairie,12.54318956,11.5077873,-1.03540226,4.751461983,4.358280659,-8.274954796
30081,MT,Ravalli,12.54318956,11.5077873,-1.03540226,16.21140862,13.78153133,-14.98868656
30083,MT,Richland,12.54318956,11.5077873,-1.03540226,3.71091938,3.230968952,-12.93346405
30085,MT,Roosevelt,12.54318956,11.5077873,-1.03540226,40.20737457,35.06637955,-12.78619957
30087,MT,Rosebud,12.54318956,11.5077873,-1.03540226,30.53625488,27.55550766,-9.761338234
30089,MT,Sanders,12.54318956,11.5077873,-1.03540226,18.49081993,16.01058769,-13.41331673
30091,MT,Sheridan,12.54318956,11.5077873,-1.03540226,5.024889469,4.58825779,-8.689378738
30093,MT,Silver Bow,12.54318956,11.5077873,-1.03540226,19.34389877,17.18108749,-11.18084431
30095,MT,Stillwater,12.54318956,11.5077873,-1.03540226,7.800878048,6.785929203,-13.01070023
30097,MT,Sweet Grass,12.54318956,11.5077873,-1.03540226,5.141448021,4.447755814,-13.49215603
30099,MT,Teton,12.54318956,11.5077873,-1.03540226,8.600286484,7.628046989,-11.30473423
30101,MT,Toole,12.54318956,11.5077873,-1.03540226,8.643277168,8.237822533,-4.690982819
30103,MT,Treasure,12.54318956,11.5077873,-1.03540226,6.463527203,6.136475086,-5.059963703
30105,MT,Valley,12.54318956,11.5077873,-1.03540226,13.8833313,12.48934937,-10.04068756
30107,MT,Wheatland,12.54318956,11.5077873,-1.03540226,7.735247135,6.736760139,-12.9082756
30109,MT,Wibaux,12.54318956,11.5077873,-1.03540226,3.626692533,3.2679739,-9.891068459
30111,MT,Yellowstone,12.54318956,11.5077873,-1.03540226,14.60584259,12.42504311,-14.93100739
31001,NE,Adams,9.492521099,9.158422203,-0.334098896,12.03682995,11.09865952,-7.794165611
31003,NE,Antelope,9.492521099,9.158422203,-0.334098896,6.755725384,6.483809948,-4.024962902
31005,NE,Arthur,9.492521099,9.158422203,-0.334098896,3.479471207,3.464624405,-0.426697075
31007,NE,Banner,9.492521099,9.158422203,-0.334098896,4.257907391,3.706199408,-12.95725632
31009,NE,Blaine,9.492521099,9.158422203,-0.334098896,7.362784386,7.08852005,-3.725008488
31011,NE,Boone,9.492521099,9.158422203,-0.334098896,5.678330421,5.371823788,-5.397830009
31013,NE,Box Butte,9.492521099,9.158422203,-0.334098896,12.73117352,12.2634573,-3.673787117
31015,NE,Boyd,9.492521099,9.158422203,-0.334098896,4.935275078,4.805260658,-2.634390593
31017,NE,Brown,9.492521099,9.158422203,-0.334098896,7.536041737,7.105728626,-5.710068226
31019,NE,Buffalo,9.492521099,9.158422203,-0.334098896,10.4122963,9.293144226,-10.74836922
31021,NE,Burt,9.492521099,9.158422203,-0.334098896,10.25602627,9.767916679,-4.759246826
31023,NE,Butler,9.492521099,9.158422203,-0.334098896,7.221346855,6.881493568,-4.706231117
31025,NE,Cass,9.492521099,9.158422203,-0.334098896,8.361858368,7.554688454,-9.652997017
31027,NE,Cedar,9.492521099,9.158422203,-0.334098896,5.576635838,5.29503727,-5.049613476
31029,NE,Chase,9.492521099,9.158422203,-0.334098896,6.384742737,6.022832394,-5.668362141
31031,NE,Cherry,9.492521099,9.158422203,-0.334098896,9.320653915,8.551048279,-8.25699234
31033,NE,Cheyenne,9.492521099,9.158422203,-0.334098896,7.826201916,7.587501526,-3.050015688
31035,NE,Clay,9.492521099,9.158422203,-0.334098896,9.540590286,9.13242054,-4.278244019
31037,NE,Colfax,9.492521099,9.158422203,-0.334098896,9.391559601,8.730908394,-7.034520626
31039,NE,Cuming,9.492521099,9.158422203,-0.334098896,6.142956734,5.741724014,-6.531589508
31041,NE,Custer,9.492521099,9.158422203,-0.334098896,6.591684341,6.102597237,-7.419759274
31043,NE,Dakota,9.492521099,9.158422203,-0.334098896,16.1894207,15.48928261,-4.324664116
31045,NE,Dawes,9.492521099,9.158422203,-0.334098896,11.72488022,11.21109867,-4.381977081
31047,NE,Dawson,9.492521099,9.158422203,-0.334098896,11.84677887,11.17367554,-5.681741238
31049,NE,Deuel,9.492521099,9.158422203,-0.334098896,9.518953323,9.205168724,-3.296419144
31051,NE,Dixon,9.492521099,9.158422203,-0.334098896,5.718815327,5.445487022,-4.779456615
31053,NE,Dodge,9.492521099,9.158422203,-0.334098896,14.16520882,13.14690208,-7.18878746
31055,NE,Douglas,9.492521099,9.158422203,-0.334098896,15.66540813,13.79803085,-11.92038727
31057,NE,Dundy,9.492521099,9.158422203,-0.334098896,6.604408741,6.755506039,2.287824631
31059,NE,Fillmore,9.492521099,9.158422203,-0.334098896,6.605424404,6.300012112,-4.623658657
31061,NE,Franklin,9.492521099,9.158422203,-0.334098896,9.92562294,9.838350296,-0.879266143
31063,NE,Frontier,9.492521099,9.158422203,-0.334098896,5.669976711,5.479538918,-3.358705044
31065,NE,Furnas,9.492521099,9.158422203,-0.334098896,9.810947418,9.327056885,-4.932148933
31067,NE,Gage,9.492521099,9.158422203,-0.334098896,10.1487093,9.471012115,-6.677668571
31069,NE,Garden,9.492521099,9.158422203,-0.334098896,12.22894573,11.84854889,-3.110626698
31071,NE,Garfield,9.492521099,9.158422203,-0.334098896,4.636591434,4.25760603,-8.173793793
31073,NE,Gosper,9.492521099,9.158422203,-0.334098896,5.68910265,5.424063206,-4.658721447
31075,NE,Grant,9.492521099,9.158422203,-0.334098896,5.866666794,5.264509678,-10.2640419
31077,NE,Greeley,9.492521099,9.158422203,-0.334098896,5.783279419,5.581297398,-3.492516994
31079,NE,Hall,9.492521099,9.158422203,-0.334098896,14.64325047,13.33734322,-8.918151855
31081,NE,Hamilton,9.492521099,9.158422203,-0.334098896,6.766224384,6.181890488,-8.636040688
31083,NE,Harlan,9.492521099,9.158422203,-0.334098896,8.728301048,8.059831619,-7.658643246
31085,NE,Hayes,9.492521099,9.158422203,-0.334098896,3.264417887,3.079507351,-5.66442585
31087,NE,Hitchcock,9.492521099,9.158422203,-0.334098896,12.30599976,11.64431858,-5.376898766
31089,NE,Holt,9.492521099,9.158422203,-0.334098896,6.890902042,6.526497841,-5.288193226
31091,NE,Hooker,9.492521099,9.158422203,-0.334098896,4.294336319,4.203758717,-2.109234095
31093,NE,Howard,9.492521099,9.158422203,-0.334098896,8.177199364,7.443943977,-8.967072487
31095,NE,Jefferson,9.492521099,9.158422203,-0.334098896,9.026947975,8.823256493,-2.256482363
31097,NE,Johnson,9.492521099,9.158422203,-0.334098896,7.9234972,7.377048969,-6.896553516
31099,NE,Kearney,9.492521099,9.158422203,-0.334098896,7.362732887,6.82746315,-7.269987106
31101,NE,Keith,9.492521099,9.158422203,-0.334098896,9.871888161,9.363643646,-5.148402214
31103,NE,Keya Paha,9.492521099,9.158422203,-0.334098896,1.357560515,1.261034012,-7.110291004
31105,NE,Kimball,9.492521099,9.158422203,-0.334098896,9.751073837,9.53302002,-2.236203194
31107,NE,Knox,9.492521099,9.158422203,-0.334098896,9.739880562,9.177289963,-5.776154995
31109,NE,Lancaster,9.492521099,9.158422203,-0.334098896,10.91258717,9.491566658,-13.02184772
31111,NE,Lincoln,9.492521099,9.158422203,-0.334098896,13.2238369,12.55668926,-5.045038223
31113,NE,Logan,9.492521099,9.158422203,-0.334098896,8.386411667,8.029514313,-4.255662441
31115,NE,Loup,9.492521099,9.158422203,-0.334098896,0.964187324,0.95785439,-0.656815708
31117,NE,McPherson,9.492521099,9.158422203,-0.334098896,18.13725471,17.20106888,-5.161673546
31119,NE,Madison,9.492521099,9.158422203,-0.334098896,12.24491692,11.38648605,-7.01050806
31121,NE,Merrick,9.492521099,9.158422203,-0.334098896,7.695578098,7.1259408,-7.402137756
31123,NE,Morrill,9.492521099,9.158422203,-0.334098896,12.95170593,12.30355644,-5.004355907
31125,NE,Nance,9.492521099,9.158422203,-0.334098896,6.216535091,5.891322613,-5.231410503
31127,NE,Nemaha,9.492521099,9.158422203,-0.334098896,13.8111887,13.22732258,-4.227486134
31129,NE,Nuckolls,9.492521099,9.158422203,-0.334098896,7.975921631,7.69980526,-3.461874247
31131,NE,Otoe,9.492521099,9.158422203,-0.334098896,10.05500031,9.166822433,-8.833195686
31133,NE,Pawnee,9.492521099,9.158422203,-0.334098896,8.718500137,8.582607269,-1.558672547
31135,NE,Perkins,9.492521099,9.158422203,-0.334098896,4.57594347,4.30589056,-5.901578903
31137,NE,Phelps,9.492521099,9.158422203,-0.334098896,8.023083687,7.59749794,-5.304515839
31139,NE,Pierce,9.492521099,9.158422203,-0.334098896,5.878669739,5.510413647,-6.264276028
31141,NE,Platte,9.492521099,9.158422203,-0.334098896,8.330019951,7.641296387,-8.267970085
31143,NE,Polk,9.492521099,9.158422203,-0.334098896,6.484468937,5.97472477,-7.861001015
31145,NE,Red Willow,9.492521099,9.158422203,-0.334098896,10.14125347,9.717561722,-4.177903175
31147,NE,Richardson,9.492521099,9.158422203,-0.334098896,13.33051586,12.90417004,-3.198269606
31149,NE,Rock,9.492521099,9.158422203,-0.334098896,6.603553295,6.093314648,-7.726728916
31151,NE,Saline,9.492521099,9.158422203,-0.334098896,5.946195602,5.534011841,-6.931890488
31153,NE,Sarpy,9.492521099,9.158422203,-0.334098896,6.450136662,5.485314846,-14.9581604
31155,NE,Saunders,9.492521099,9.158422203,-0.334098896,6.791192055,6.244954109,-8.043329239
31157,NE,Scotts Bluff,9.492521099,9.158422203,-0.334098896,16.0837326,15.19859886,-5.503285408
31159,NE,Seward,9.492521099,9.158422203,-0.334098896,4.635931492,4.248975277,-8.346892357
31161,NE,Sheridan,9.492521099,9.158422203,-0.334098896,12.10358429,11.36005592,-6.143043041
31163,NE,Sherman,9.492521099,9.158422203,-0.334098896,6.578947544,6.102829933,-7.236987591
31165,NE,Sioux,9.492521099,9.158422203,-0.334098896,2.141597271,2.216680527,3.505946636
31167,NE,Stanton,9.492521099,9.158422203,-0.334098896,4.570333958,4.328100681,-5.300121784
31169,NE,Thayer,9.492521099,9.158422203,-0.334098896,5.702436447,5.417905331,-4.98964119
31171,NE,Thomas,9.492521099,9.158422203,-0.334098896,4.160722733,3.678160906,-11.59802914
31173,NE,Thurston,9.492521099,9.158422203,-0.334098896,45.99817276,41.06096268,-10.7334919
31175,NE,Valley,9.492521099,9.158422203,-0.334098896,6.48323822,6.058446407,-6.552155018
31177,NE,Washington,9.492521099,9.158422203,-0.334098896,5.766231537,5.260364056,-8.772930145
31179,NE,Wayne,9.492521099,9.158422203,-0.334098896,6.54849577,6.224511623,-4.947459221
31181,NE,Webster,9.492521099,9.158422203,-0.334098896,9.819675446,9.671774864,-1.506165624
31183,NE,Wheeler,9.492521099,9.158422203,-0.334098896,2.404851437,2.241238832,-6.80343914
31185,NE,York,9.492521099,9.158422203,-0.334098896,6.713147163,6.265391827,-6.669827461
32001,NV,Churchill,12.89414549,14.69673454,1.802589048,19.6233902,18.25904465,-6.952649593
32003,NV,Clark,12.89414549,14.69673454,1.802589048,16.75286865,18.25618935,8.973511696
32005,NV,Douglas,12.89414549,14.69673454,1.802589048,7.714405537,6.435998917,-16.57168007
32007,NV,Elko,12.89414549,14.69673454,1.802589048,8.40466404,9.985944748,18.81432343
32009,NV,Esmeralda,12.89414549,14.69673454,1.802589048,5.254308701,9.901960373,88.45410156
32011,NV,Eureka,12.89414549,14.69673454,1.802589048,2.091700077,4.29202795,105.1932755
32013,NV,Humboldt,12.89414549,14.69673454,1.802589048,9.348025322,12.16371441,30.12068367
32015,NV,Lander,12.89414549,14.69673454,1.802589048,7.712407112,10.58317184,37.22268295
32017,NV,Lincoln,12.89414549,14.69673454,1.802589048,7.998511791,11.07281876,38.43598557
32019,NV,Lyon,12.89414549,14.69673454,1.802589048,14.27997208,13.74518108,-3.745042324
32021,NV,Mineral,12.89414549,14.69673454,1.802589048,20.23605728,19.53855324,-3.446837664
32023,NV,Nye,12.89414549,14.69673454,1.802589048,25.30443954,23.93556786,-5.409610748
32027,NV,Pershing,12.89414549,14.69673454,1.802589048,7.782052994,8.886498451,14.1922121
32029,NV,Storey,12.89414549,14.69673454,1.802589048,2.411994696,3.099517345,28.50431824
32031,NV,Washoe,12.89414549,14.69673454,1.802589048,13.54706287,12.71782875,-6.121135712
32033,NV,White Pine,12.89414549,14.69673454,1.802589048,10.35635853,12.77105904,23.31611633
32510,NV,Carson City,12.89414549,14.69673454,1.802589048,19.37934494,15.93600655,-17.76808548
33001,NH,Belknap,8.849462331,6.885383346,-1.964078985,14.84962463,9.811904907,-33.92489624
33003,NH,Carroll,8.849462331,6.885383346,-1.964078985,11.42889118,7.545495033,-33.9787674
33005,NH,Cheshire,8.849462331,6.885383346,-1.964078985,11.61645126,7.819905281,-32.68249512
33007,NH,Coos,8.849462331,6.885383346,-1.964078985,17.32711983,11.65939617,-32.7101326
33009,NH,Grafton,8.849462331,6.885383346,-1.964078985,11.35468102,7.548721313,-33.51885986
33011,NH,Hillsborough,8.849462331,6.885383346,-1.964078985,11.66395569,7.63389349,-34.5514183
33013,NH,Merrimack,8.849462331,6.885383346,-1.964078985,11.17057991,7.315457821,-34.51138687
33015,NH,Rockingham,8.849462331,6.885383346,-1.964078985,5.501507759,3.560318947,-35.28466797
33017,NH,Strafford,8.849462331,6.885383346,-1.964078985,12.89860344,8.309813499,-35.5758667
33019,NH,Sullivan,8.849462331,6.885383346,-1.964078985,10.04613209,6.708916664,-33.21891022
34001,NJ,Atlantic,9.301111768,9.082962307,-0.218149461,18.68873978,16.1762085,-13.4440918
34003,NJ,Bergen,9.301111768,9.082962307,-0.218149461,5.339464188,4.393599987,-17.71459007
34005,NJ,Burlington,9.301111768,9.082962307,-0.218149461,7.725658894,6.584804058,-14.76708794
34007,NJ,Camden,9.301111768,9.082962307,-0.218149461,19.40680504,16.51152611,-14.91888523
34009,NJ,Cape May,9.301111768,9.082962307,-0.218149461,14.91210747,13.01846695,-12.69867802
34011,NJ,Cumberland,9.301111768,9.082962307,-0.218149461,27.37471581,23.91425896,-12.64106941
34013,NJ,Essex,9.301111768,9.082962307,-0.218149461,25.8628006,21.38932037,-17.29696846
34015,NJ,Gloucester,9.301111768,9.082962307,-0.218149461,10.20482063,8.578707695,-15.93475246
34017,NJ,Hudson,9.301111768,9.082962307,-0.218149461,23.43330574,18.91546631,-19.27956581
34019,NJ,Hunterdon,9.301111768,9.082962307,-0.218149461,2.924830198,2.511481285,-14.13240719
34021,NJ,Mercer,9.301111768,9.082962307,-0.218149461,13.38641739,11.21198273,-16.2435894
34023,NJ,Middlesex,9.301111768,9.082962307,-0.218149461,7.047867775,5.843926907,-17.08234215
34025,NJ,Monmouth,9.301111768,9.082962307,-0.218149461,5.594530582,4.760642529,-14.90541553
34027,NJ,Morris,9.301111768,9.082962307,-0.218149461,3.826035738,3.227314949,-15.6485939
34029,NJ,Ocean,9.301111768,9.082962307,-0.218149461,11.05515289,9.095348358,-17.72751999
34031,NJ,Passaic,9.301111768,9.082962307,-0.218149461,26.15093422,21.8793354,-16.33440208
34033,NJ,Salem,9.301111768,9.082962307,-0.218149461,18.15364265,16.0330925,-11.68112755
34035,NJ,Somerset,9.301111768,9.082962307,-0.218149461,4.435138702,3.681322336,-16.99645615
34037,NJ,Sussex,9.301111768,9.082962307,-0.218149461,4.56662941,4.016036034,-12.05688763
34039,NJ,Union,9.301111768,9.082962307,-0.218149461,11.30319691,9.271279335,-17.97648621
34041,NJ,Warren,9.301111768,9.082962307,-0.218149461,8.644828796,7.388558865,-14.53203964
35001,NM,Bernalillo,21.03349267,22.05547866,1.021985988,26.66044426,25.08177376,-5.921396255
35003,NM,Catron,21.03349267,22.05547866,1.021985988,20.02566147,19.23612976,-3.942600012
35005,NM,Chaves,21.03349267,22.05547866,1.021985988,31.88938713,30.5822773,-4.09888649
35006,NM,Cibola,21.03349267,22.05547866,1.021985988,33.50195313,32.34896088,-3.441567183
35007,NM,Colfax,21.03349267,22.05547866,1.021985988,24.13953781,24.86172676,2.991726398
35009,NM,Curry,21.03349267,22.05547866,1.021985988,26.64258003,25.65646744,-3.701265335
35011,NM,De Baca,21.03349267,22.05547866,1.021985988,27.56443024,27.88409042,1.159683585
35013,NM,Doña Ana,21.03349267,22.05547866,1.021985988,32.96231461,30.9936657,-5.972423077
35015,NM,Eddy,21.03349267,22.05547866,1.021985988,26.99694633,24.38286209,-9.682888985
35017,NM,Grant,21.03349267,22.05547866,1.021985988,31.29279709,31.26316833,-0.094682343
35019,NM,Guadalupe,21.03349267,22.05547866,1.021985988,34.41831589,33.79242706,-1.818476081
35021,NM,Harding,21.03349267,22.05547866,1.021985988,12.54734802,12.16281319,-3.064670086
35023,NM,Hidalgo,21.03349267,22.05547866,1.021985988,32.40159225,34.03019714,5.026311398
35025,NM,Lea,21.03349267,22.05547866,1.021985988,22.93442726,20.89665794,-8.885198593
35027,NM,Lincoln,21.03349267,22.05547866,1.021985988,24.26771736,23.9236908,-1.417630553
35028,NM,Los Alamos,21.03349267,22.05547866,1.021985988,2.540957928,2.334827662,-8.112305641
35029,NM,Luna,21.03349267,22.05547866,1.021985988,42.94480515,42.06813812,-2.041380882
35031,NM,McKinley,21.03349267,22.05547866,1.021985988,31.18475723,29.43493652,-5.611141205
35033,NM,Mora,21.03349267,22.05547866,1.021985988,27.26787567,26.56925201,-2.562075853
35035,NM,Otero,21.03349267,22.05547866,1.021985988,19.38416481,18.39190483,-5.118920326
35037,NM,Quay,21.03349267,22.05547866,1.021985988,40.55486298,40.72357178,0.416001409
35039,NM,Rio Arriba,21.03349267,22.05547866,1.021985988,42.32952499,41.11655807,-2.865534067
35041,NM,Roosevelt,21.03349267,22.05547866,1.021985988,25.23809433,25.74680328,2.015639305
35043,NM,Sandoval,21.03349267,22.05547866,1.021985988,16.37263489,14.71448231,-10.12758541
35045,NM,San Juan,21.03349267,22.05547866,1.021985988,19.05503654,18.43659592,-3.24554944
35047,NM,San Miguel,21.03349267,22.05547866,1.021985988,44.11292267,43.74489594,-0.834283292
35049,NM,Santa Fe,21.03349267,22.05547866,1.021985988,20.1758461,18.77535057,-6.941446304
35051,NM,Sierra,21.03349267,22.05547866,1.021985988,44.42241669,44.86026001,0.985635996
35053,NM,Socorro,21.03349267,22.05547866,1.021985988,40.79344177,40.16351318,-1.544190884
35055,NM,Taos,21.03349267,22.05547866,1.021985988,29.36966324,27.74813271,-5.521107197
35057,NM,Torrance,21.03349267,22.05547866,1.021985988,44.60254288,43.83786774,-1.714420557
35059,NM,Union,21.03349267,22.05547866,1.021985988,15.63566113,15.56404781,-0.4580127
35061,NM,Valencia,21.03349267,22.05547866,1.021985988,32.30629349,30.89719963,-4.361670017
36001,NY,Albany,15.67820277,14.66489741,-1.013305355,16.41732407,13.90746021,-15.28789902
36003,NY,Allegany,15.67820277,14.66489741,-1.013305355,18.15929222,14.08495712,-22.43663979
36005,NY,Bronx,15.67820277,14.66489741,-1.013305355,34.07572937,28.0687809,-17.62823105
36007,NY,Broome,15.67820277,14.66489741,-1.013305355,21.48364449,20.00285721,-6.892626286
36009,NY,Cattaraugus,15.67820277,14.66489741,-1.013305355,18.57217789,17.70892525,-4.648096085
36011,NY,Cayuga,15.67820277,14.66489741,-1.013305355,18.04772949,15.86171532,-12.11240578
36013,NY,Chautauqua,15.67820277,14.66489741,-1.013305355,27.23506737,24.15030289,-11.32644367
36015,NY,Chemung,15.67820277,14.66489741,-1.013305355,24.43280983,21.71651649,-11.11740017
36017,NY,Chenango,15.67820277,14.66489741,-1.013305355,23.19027901,15.8299036,-31.73905563
36019,NY,Clinton,15.67820277,14.66489741,-1.013305355,20.45308113,16.41043091,-19.76548195
36021,NY,Columbia,15.67820277,14.66489741,-1.013305355,14.21013832,12.37542057,-12.91132927
36023,NY,Cortland,15.67820277,14.66489741,-1.013305355,19.44455719,15.76298523,-18.93368912
36025,NY,Delaware,15.67820277,14.66489741,-1.013305355,16.81526566,14.53856564,-13.53948307
36027,NY,Dutchess,15.67820277,14.66489741,-1.013305355,11.37577343,8.196365356,-27.94894028
36029,NY,Erie,15.67820277,14.66489741,-1.013305355,22.91430283,21.10795212,-7.883070946
36031,NY,Essex,15.67820277,14.66489741,-1.013305355,13.49955463,10.80637264,-19.95015526
36033,NY,Franklin,15.67820277,14.66489741,-1.013305355,18.86664963,17.52549744,-7.108586788
36035,NY,Fulton,15.67820277,14.66489741,-1.013305355,24.32156563,18.40766907,-24.31544304
36037,NY,Genesee,15.67820277,14.66489741,-1.013305355,12.86087513,10.68051624,-16.95342636
36039,NY,Greene,15.67820277,14.66489741,-1.013305355,18.17177963,13.84909725,-23.78788757
36041,NY,Hamilton,15.67820277,14.66489741,-1.013305355,10.06105995,9.773318291,-2.859953642
36043,NY,Herkimer,15.67820277,14.66489741,-1.013305355,21.42234421,17.4941082,-18.33709717
36045,NY,Jefferson,15.67820277,14.66489741,-1.013305355,17.43049812,16.82182121,-3.492022514
36047,NY,Kings,15.67820277,14.66489741,-1.013305355,34.07017517,28.54487419,-16.21741295
36049,NY,Lewis,15.67820277,14.66489741,-1.013305355,16.00512505,14.49097919,-9.460381508
36051,NY,Livingston,15.67820277,14.66489741,-1.013305355,14.72327232,12.95213604,-12.02950191
36053,NY,Madison,15.67820277,14.66489741,-1.013305355,16.94532967,13.0886116,-22.75976944
36055,NY,Monroe,15.67820277,14.66489741,-1.013305355,21.6977005,21.04940224,-2.987866163
36057,NY,Montgomery,15.67820277,14.66489741,-1.013305355,26.12988663,22.49211693,-13.92187309
36059,NY,Nassau,15.67820277,14.66489741,-1.013305355,7.183783531,5.041143417,-29.82606697
36061,NY,New York,15.67820277,14.66489741,-1.013305355,34.09078979,27.7765255,-18.5219059
36063,NY,Niagara,15.67820277,14.66489741,-1.013305355,19.96908569,18.56237602,-7.044436932
36065,NY,Oneida,15.67820277,14.66489741,-1.013305355,23.49930573,21.31136131,-9.310676575
36067,NY,Onondaga,15.67820277,14.66489741,-1.013305355,20.89365387,19.10300446,-8.570302963
36069,NY,Ontario,15.67820277,14.66489741,-1.013305355,12.86388493,9.837821007,-23.52371788
36071,NY,Orange,15.67820277,14.66489741,-1.013305355,17.08188248,13.73903561,-19.56954575
36073,NY,Orleans,15.67820277,14.66489741,-1.013305355,18.78302574,17.28765678,-7.961278439
36075,NY,Oswego,15.67820277,14.66489741,-1.013305355,22.76020241,19.32848358,-15.07771683
36077,NY,Otsego,15.67820277,14.66489741,-1.013305355,13.60216522,11.03826237,-18.849226
